ABC	9.037806	7.285111	14	UV456	B	GURAP	9.351389	7.317500		Y	MILBU	7.945000	7.191667		Y
ABC	9.037806	7.285111	14	UW225	B	LUKRO	8.221667	8.072222		Y					N
ABC	9.037806	7.285111	14	V224	B	GEDKI	10.189444	6.681111		Y					N
ABC	9.037806	7.285111	14	V456	B	GURAP	9.351389	7.317500		Y	MILBU	7.945000	7.191667		Y
ABC	9.037806	7.285111	14	W225	B	LUKRO	8.221667	8.072222		Y					N
ABD	30.375306	48.220611	14	G55	B	IBSAL	30.108611	48.735000		Y					N
ABD	30.375306	48.220611	14	G665	B	DEMPO	30.288056	48.724722		Y					N
ABD	30.375306	48.220611	14	G667	B	GABSU	30.888611	48.509722		Y					N
ABD	30.375306	48.220611	14	W31	B	BOPIS	30.472500	48.714167		Y					N
ABDAB	37.889167	10.628611	14	A743	B	TUC	36.851361	10.231111		Y					N
ABDAB	37.889167	10.628611	14	L44	B	BULAR	38.314167	10.792778		N	TUC	36.851361	10.231111		Y
ABDAB	37.889167	10.628611	14	UA743	B	TUC	36.851361	10.231111		Y					N
ABDAB	37.889167	10.628611	14	UL44	B	TUC	36.851361	10.231111		Y					N
ABDAB	37.889167	10.628611	14	UN157	B	ICANI	37.236111	10.640556		Y					N
ABDAD	60.202222	128.721111	14	G231	B	BEGEL	63.165556	124.346111		Y	ODANA	58.750556	130.651111		Y
ABDAD	60.202222	128.721111	14	G493	B	LALUG	60.051944	128.678333		Y	OGROD	60.791389	129.059444		Y
ABDAD	60.202222	128.721111	14	M172	B	LALUG	60.051944	128.678333		Y	UTS	62.092528	129.784750		Y
ABDAG	69.454167	125.958056	14	G491	B	TEMGA	69.884167	126.441667		Y	UMGAT	67.220833	123.736667		Y
ABDAM	51.514167	78.285278	14	T649	B	GALKI	51.176389	77.303889		Y	LAGMO	51.831667	79.250000		Y
ABDAM	51.514167	78.285278	14	Z584	B	MIKSA	51.268889	78.711389		Y	PIVAL	51.763611	77.847222		Y
ABDAN	38.595025	59.365761	14	A118	B	TENGA	38.776156	60.918014		Y					N
ABDAN	38.595025	59.365761	14	A846	B	MAVAX	39.068639	58.758239		Y	RUBAD	38.007500	60.178611		Y
ABDAN	38.595025	59.365761	14	A909	B	BODBA	38.886689	58.627131		Y	NINOP	37.621697	61.891942		Y
ABDAN	38.595025	59.365761	14	B114	B	BUROT	38.481131	59.164925		Y	TITIK	39.172553	60.930508		Y
ABDAN	38.595025	59.365761	14	R433	B	SOTID	39.443392	60.687719		Y					N
ABDAP	49.991389	7.156944	14	Z656	B	IDOVI	50.078056	7.291389		N	TIGPI	49.915278	7.084444		Y
ABDAR	47.196944	35.255833	14	L68	B	RUBES	47.866667	35.316667		Y					N
